127000, 635008.000000 
127500, 637508.000000 
128000, 640008.000000 
128500, 642508.000000 
129000, 645008.000000 
129500, 647508.000000 
130000, 650008.000000 
130500, 652508.000000 
131000, 655008.000000 
131500, 657508.000000 
132000, 660008.000000 
132500, 662508.000000 
133000, 665008.000000 
133500, 667508.000000 
134000, 670008.000000 
134500, 672508.000000 
135000, 675008.000000 
135500, 677508.000000 
136000, 680008.000000 
136500, 682508.000000 
137000, 685008.000000 
137500, 687508.000000 
138000, 690008.000000 
138500, 692508.000000 
139000, 695008.000000 
139500, 697508.000000 
140000, 700008.000000 
140500, 702508.000000 
141000, 705008.000000 
141500, 707508.000000 
142000, 710008.000000 
142500, 712508.000000 
143000, 715008.000000 
143500, 717508.000000 
144000, 720008.000000 
144500, 722508.000000 
145000, 725008.000000 
145500, 727508.000000 
146000, 730008.000000 
146500, 732508.000000 
147000, 735008.000000 
147500, 737508.000000 
148000, 740008.000000 
148500, 742508.000000 
149000, 745008.000000 
149500, 747508.000000 
150000, 750008.000000 
150500, 752508.000000 
151000, 755008.000000 
151500, 757508.000000 
152000, 760008.000000 
152500, 762508.000000 
153000, 765008.000000 
153500, 767508.000000 
154000, 770008.000000 
154500, 772508.000000 
155000, 775008.000000 
155500, 777508.000000 
156000, 780008.000000 
156500, 782508.000000 
157000, 785008.000000 
157500, 787508.000000 
158000, 790008.000000 
158500, 792508.000000 
159000, 795008.000000 
159500, 797508.000000 
160000, 800008.000000 
160500, 802508.000000 
161000, 805008.000000 
161500, 807508.000000 
162000, 810008.000000 
162500, 812508.000000 
163000, 815008.000000 
163500, 817508.000000 
164000, 820008.000000 
164500, 822508.000000 
165000, 825008.000000 
165500, 827508.000000 
166000, 830008.000000 
166500, 832508.000000 
167000, 835008.000000 
167500, 837508.000000 
168000, 840008.000000 
168500, 842508.000000 
169000, 845008.000000 
169500, 847508.000000 
170000, 850008.000000 
170500, 852508.000000 
171000, 855008.000000 
171500, 857508.000000 
172000, 860008.000000 
172500, 862508.000000 
173000, 865008.000000 
173500, 867508.000000 
174000, 870008.000000 
174500, 872508.000000 
175000, 875008.000000 
175500, 877508.000000 
176000, 880008.000000 
176500, 882508.000000 
177000, 885008.000000 
177500, 887508.000000 
178000, 890008.000000 
178500, 892508.000000 
179000, 895008.000000 
179500, 897508.000000 
180000, 900008.000000 
180500, 902508.000000 
181000, 905008.000000 
181500, 907508.000000 
182000, 910008.000000 
182500, 912508.000000 
183000, 915008.000000 
183500, 917508.000000 
184000, 920008.000000 
184500, 922508.000000 
185000, 925008.000000 
185500, 927508.000000 
186000, 930008.000000 
186500, 932508.000000 
187000, 935008.000000 
187500, 937508.000000 
188000, 940008.000000 
188500, 942508.000000 
189000, 945008.000000 
189500, 947508.000000 
190000, 950008.000000 
190500, 952508.000000 
191000, 955008.000000 
191500, 957508.000000 
192000, 960008.000000 
192500, 962508.000000 
193000, 965008.000000 
193500, 967508.000000 
194000, 970008.000000 
194500, 972508.000000 
195000, 975008.000000 
195500, 977508.000000 
196000, 980008.000000 
196500, 982508.000000 
197000, 985008.000000 
197500, 987508.000000 
198000, 990008.000000 
198500, 992508.000000 
199000, 995008.000000 
199500, 997508.000000 
200000, 1000008.000000 
200500, 1002508.000000 
201000, 1005008.000000 
201500, 1007508.000000 
202000, 1010008.000000 
202500, 1012508.000000 
203000, 1015008.000000 
203500, 1017508.000000 
204000, 1020008.000000 
204500, 1022508.000000 
205000, 1025008.000000 
205500, 1027508.000000 
206000, 1030008.000000 
206500, 1032508.000000 
207000, 1035008.000000 
207500, 1037508.000000 
208000, 1040008.000000 
208500, 1042508.000000 
209000, 1045008.000000 
209500, 1047508.000000 
210000, 1050008.000000 
210500, 1052508.000000 
211000, 1055008.000000 
211500, 1057508.000000 
212000, 1060008.000000 
212500, 1062508.000000 
213000, 1065008.000000 
213500, 1067508.000000 
214000, 1070008.000000 
214500, 1072508.000000 
215000, 1075008.000000 
215500, 1077508.000000 
216000, 1080008.000000 
216500, 1082508.000000 
217000, 1085008.000000 
217500, 1087508.000000 
218000, 1090008.000000 
218500, 1092508.000000 
219000, 1095008.000000 
219500, 1097508.000000 
220000, 1100008.000000 
220500, 1102508.000000 
221000, 1105008.000000 
221500, 1107508.000000 
222000, 1110008.000000 
222500, 1112508.000000 
223000, 1115008.000000 
223500, 1117508.000000 
224000, 1120008.000000 
224500, 1122508.000000 
225000, 1125008.000000 
225500, 1127508.000000 
226000, 1130008.000000 
226500, 1132508.000000 
227000, 1135008.000000 
227500, 1137508.000000 
228000, 1140008.000000 
228500, 1142508.000000 
229000, 1145008.000000 
229500, 1147508.000000 
230000, 1150008.000000 
230500, 1152508.000000 
231000, 1155008.000000 
231500, 1157508.000000 
232000, 1160008.000000 
232500, 1162508.000000 
233000, 1165008.000000 
233500, 1167508.000000 
234000, 1170008.000000 
234500, 1172508.000000 
235000, 1175008.000000 
235500, 1177508.000000 
236000, 1180008.000000 
236500, 1182508.000000 
237000, 1185008.000000 
237500, 1187508.000000 
238000, 1190008.000000 
238500, 1192508.000000 
239000, 1195008.000000 
239500, 1197508.000000 
240000, 1200008.000000 
240500, 1202508.000000 
241000, 1205008.000000 
241500, 1207508.000000 
242000, 1210008.000000 
242500, 1212508.000000 
243000, 1215008.000000 
243500, 1217508.000000 
244000, 1220008.000000 
244500, 1222508.000000 
245000, 1225008.000000 
245500, 1227508.000000 
246000, 1230008.000000 
246500, 1232508.000000 
247000, 1235008.000000 
247500, 1237508.000000 
248000, 1240008.000000 
248500, 1242508.000000 
249000, 1245008.000000 
249500, 1247508.000000 
250000, 1250008.000000 
250500, 1252508.000000 
251000, 1255008.000000 
251500, 1257508.000000 
252000, 1260008.000000 
252500, 1262508.000000 
253000, 1265008.000000 
253500, 1267508.000000 
254000, 1270008.000000 
254500, 1272508.000000 
255000, 1275008.000000 
255500, 1277508.000000 
256000, 1280008.000000 
256500, 1282508.000000 
257000, 1285008.000000 
257500, 1287508.000000 
258000, 1290008.000000 
258500, 1292508.000000 
259000, 1295008.000000 
259500, 1297508.000000 
260000, 1300008.000000 
260500, 1302508.000000 
261000, 1305008.000000 
261500, 1307508.000000 
262000, 1310008.000000 
262500, 1312508.000000 
263000, 1315008.000000 
263500, 1317508.000000 
264000, 1320008.000000 
264500, 1322508.000000 
265000, 1325008.000000 
265500, 1327508.000000 
266000, 1330008.000000 
266500, 1332508.000000 
267000, 1335008.000000 
267500, 1337508.000000 
268000, 1340008.000000 
268500, 1342508.000000 
269000, 1345008.000000 
269500, 1347508.000000 
270000, 1350008.000000 
270500, 1352508.000000 
271000, 1355008.000000 
271500, 1357508.000000 
272000, 1360008.000000 
272500, 1362508.000000 
273000, 1365008.000000 
273500, 1367508.000000 
274000, 1370008.000000 
274500, 1372508.000000 
275000, 1375008.000000 
275500, 1377508.000000 
276000, 1380008.000000 
276500, 1382508.000000 
277000, 1385008.000000 
277500, 1387508.000000 
278000, 1390008.000000 
278500, 1392508.000000 
279000, 1395008.000000 
279500, 1397508.000000 
280000, 1400008.000000 
280500, 1402508.000000 
281000, 1405008.000000 
281500, 1407508.000000 
282000, 1410008.000000 
282500, 1412508.000000 
283000, 1415008.000000 
283500, 1417508.000000 
284000, 1420008.000000 
284500, 1422508.000000 
285000, 1425008.000000 
285500, 1427508.000000 
286000, 1430008.000000 
286500, 1432508.000000 
287000, 1435008.000000 
287500, 1437508.000000 
288000, 1440008.000000 
288500, 1442508.000000 
289000, 1445008.000000 
289500, 1447508.000000 
290000, 1450008.000000 
290500, 1452508.000000 
291000, 1455008.000000 
291500, 1457508.000000 
292000, 1460008.000000 
292500, 1462508.000000 
293000, 1465008.000000 
293500, 1467508.000000 
294000, 1470008.000000 
294500, 1472508.000000 
295000, 1475008.000000 
295500, 1477508.000000 
296000, 1480008.000000 
296500, 1482508.000000 
297000, 1485008.000000 
297500, 1487508.000000 
298000, 1490008.000000 
298500, 1492508.000000 
299000, 1495008.000000 
299500, 1497508.000000 
300000, 1500008.000000 
300500, 1502508.000000 
301000, 1505008.000000 
301500, 1507508.000000 
302000, 1510008.000000 
302500, 1512508.000000 
303000, 1515008.000000 
303500, 1517508.000000 
304000, 1520008.000000 
304500, 1522508.000000 
305000, 1525008.000000 
305500, 1527508.000000 
306000, 1530008.000000 
306500, 1532508.000000 
307000, 1535008.000000 
307500, 1537508.000000 
308000, 1540008.000000 
308500, 1542508.000000 
309000, 1545008.000000 
309500, 1547508.000000 
310000, 1550008.000000 
310500, 1552508.000000 
311000, 1555008.000000 
311500, 1557508.000000 
312000, 1560008.000000 
312500, 1562508.000000 
313000, 1565008.000000 
313500, 1567508.000000 
314000, 1570008.000000 
314500, 1572508.000000 
315000, 1575008.000000 
315500, 1577508.000000 
316000, 1580008.000000 
316500, 1582508.000000 
317000, 1585008.000000 
317500, 1587508.000000 
318000, 1590008.000000 
318500, 1592508.000000 
319000, 1595008.000000 
319500, 1597508.000000 
320000, 1600008.000000 
320500, 1602508.000000 
321000, 1605008.000000 
321500, 1607508.000000 
322000, 1610008.000000 
322500, 1612508.000000 
323000, 1615008.000000 
323500, 1617508.000000 
324000, 1620008.000000 
324500, 1622508.000000 
325000, 1625008.000000 
325500, 1627508.000000 
326000, 1630008.000000 
326500, 1632508.000000 
327000, 1635008.000000 
327500, 1637508.000000 
328000, 1640008.000000 
328500, 1642508.000000 
329000, 1645008.000000 
329500, 1647508.000000 
330000, 1650008.000000 
330500, 1652508.000000 
331000, 1655008.000000 
331500, 1657508.000000 
332000, 1660008.000000 
332500, 1662508.000000 
333000, 1665008.000000 
333500, 1667508.000000 
334000, 1670008.000000 
334500, 1672508.000000 
335000, 1675008.000000 
335500, 1677508.000000 
336000, 1680008.000000 
336500, 1682508.000000 
337000, 1685008.000000 
337500, 1687508.000000 
338000, 1690008.000000 
338500, 1692508.000000 
339000, 1695008.000000 
339500, 1697508.000000 
340000, 1700008.000000 
340500, 1702508.000000 
341000, 1705008.000000 
341500, 1707508.000000 
342000, 1710008.000000 
342500, 1712508.000000 
343000, 1715008.000000 
343500, 1717508.000000 
344000, 1720008.000000 
344500, 1722508.000000 
345000, 1725008.000000 
345500, 1727508.000000 
346000, 1730008.000000 
346500, 1732508.000000 
347000, 1735008.000000 
347500, 1737508.000000 
348000, 1740008.000000 
348500, 1742508.000000 
349000, 1745008.000000 
349500, 1747508.000000 
350000, 1750008.000000 
350500, 1752508.000000 
351000, 1755008.000000 
351500, 1757508.000000 
352000, 1760008.000000 
352500, 1762508.000000 
353000, 1765008.000000 
353500, 1767508.000000 
354000, 1770008.000000 
354500, 1772508.000000 
355000, 1775008.000000 
355500, 1777508.000000 
356000, 1780008.000000 
356500, 1782508.000000 
357000, 1785008.000000 
357500, 1787508.000000 
358000, 1790008.000000 
358500, 1792508.000000 
359000, 1795008.000000 
359500, 1797508.000000 
360000, 1800008.000000 
360500, 1802508.000000 
361000, 1805008.000000 
361500, 1807508.000000 
362000, 1810008.000000 
362500, 1812508.000000 
363000, 1815008.000000 
363500, 1817508.000000 
364000, 1820008.000000 
364500, 1822508.000000 
365000, 1825008.000000 
365500, 1827508.000000 
366000, 1830008.000000 
366500, 1832508.000000 
367000, 1835008.000000 
367500, 1837508.000000 
368000, 1840008.000000 
368500, 1842508.000000 
369000, 1845008.000000 
369500, 1847508.000000 
370000, 1850008.000000 
370500, 1852508.000000 
371000, 1855008.000000 
371500, 1857508.000000 
372000, 1860008.000000 
372500, 1862508.000000 
373000, 1865008.000000 
373500, 1867508.000000 
374000, 1870008.000000 
374500, 1872508.000000 
375000, 1875008.000000 
375500, 1877508.000000 
376000, 1880008.000000 
376500, 1882508.000000 
377000, 1885008.000000 
377500, 1887508.000000 
378000, 1890008.000000 
378500, 1892508.000000 
379000, 1895008.000000 
379500, 1897508.000000 
380000, 1900008.000000 
380500, 1902508.000000 
381000, 1905008.000000 
381500, 1907508.000000 
382000, 1910008.000000 
382500, 1912508.000000 
383000, 1915008.000000 
383500, 1917508.000000 
384000, 1920008.000000 
384500, 1922508.000000 
385000, 1925008.000000 
385500, 1927508.000000 
386000, 1930008.000000 
386500, 1932508.000000 
387000, 1935008.000000 
387500, 1937508.000000 
388000, 1940008.000000 
388500, 1942508.000000 
389000, 1945008.000000 
389500, 1947508.000000 
390000, 1950008.000000 
390500, 1952508.000000 
391000, 1955008.000000 
391500, 1957508.000000 
392000, 1960008.000000 
392500, 1962508.000000 
393000, 1965008.000000 
393500, 1967508.000000 
394000, 1970008.000000 
394500, 1972508.000000 
395000, 1975008.000000 
395500, 1977508.000000 
396000, 1980008.000000 
396500, 1982508.000000 
397000, 1985008.000000 
397500, 1987508.000000 
398000, 1990008.000000 
398500, 1992508.000000 
399000, 1995008.000000 
399500, 1997508.000000 
400000, 2000008.000000 
400500, 2002508.000000 
401000, 2005008.000000 
401500, 2007508.000000 
402000, 2010008.000000 
402500, 2012508.000000 
403000, 2015008.000000 
403500, 2017508.000000 
404000, 2020008.000000 
404500, 2022508.000000 
405000, 2025008.000000 
405500, 2027508.000000 
406000, 2030008.000000 
406500, 2032508.000000 
407000, 2035008.000000 
407500, 2037508.000000 
408000, 2040008.000000 
408500, 2042508.000000 
409000, 2045008.000000 
409500, 2047508.000000 
410000, 2050008.000000 
410500, 2052508.000000 
411000, 2055008.000000 
411500, 2057508.000000 
412000, 2060008.000000 
412500, 2062508.000000 
413000, 2065008.000000 
413500, 2067508.000000 
414000, 2070008.000000 
414500, 2072508.000000 
415000, 2075008.000000 
415500, 2077508.000000 
416000, 2080008.000000 
416500, 2082508.000000 
417000, 2085008.000000 
417500, 2087508.000000 
418000, 2090008.000000 
418500, 2092508.000000 
419000, 2095008.000000 
419500, 2097508.000000 
420000, 2100008.000000 
420500, 2102508.000000 
421000, 2105008.000000 
421500, 2107508.000000 
422000, 2110008.000000 
422500, 2112508.000000 
423000, 2115008.000000 
423500, 2117508.000000 
424000, 2120008.000000 
424500, 2122508.000000 
425000, 2125008.000000 
425500, 2127508.000000 
426000, 2130008.000000 
426500, 2132508.000000 
427000, 2135008.000000 
427500, 2137508.000000 
428000, 2140008.000000 
428500, 2142508.000000 
429000, 2145008.000000 
429500, 2147508.000000 
430000, 2150008.000000 
430500, 2152508.000000 
431000, 2155008.000000 
431500, 2157508.000000 
432000, 2160008.000000 
432500, 2162508.000000 
433000, 2165008.000000 
433500, 2167508.000000 
434000, 2170008.000000 
434500, 2172508.000000 
435000, 2175008.000000 
435500, 2177508.000000 
436000, 2180008.000000 
436500, 2182508.000000 
437000, 2185008.000000 
437500, 2187508.000000 
438000, 2190008.000000 
438500, 2192508.000000 
439000, 2195008.000000 
439500, 2197508.000000 
440000, 2200008.000000 
440500, 2202508.000000 
441000, 2205008.000000 
441500, 2207508.000000 
442000, 2210008.000000 
442500, 2212508.000000 
443000, 2215008.000000 
443500, 2217508.000000 
444000, 2220008.000000 
444500, 2222508.000000 
445000, 2225008.000000 
445500, 2227508.000000 
446000, 2230008.000000 
446500, 2232508.000000 
447000, 2235008.000000 
447500, 2237508.000000 
448000, 2240008.000000 
448500, 2242508.000000 
449000, 2245008.000000 
449500, 2247508.000000 
450000, 2250008.000000 
450500, 2252508.000000 
451000, 2255008.000000 
451500, 2257508.000000 
452000, 2260008.000000 
452500, 2262508.000000 
453000, 2265008.000000 
453500, 2267508.000000 
454000, 2270008.000000 
454500, 2272508.000000 
455000, 2275008.000000 
455500, 2277508.000000 
456000, 2280008.000000 
456500, 2282508.000000 
457000, 2285008.000000 
457500, 2287508.000000 
458000, 2290008.000000 
458500, 2292508.000000 
459000, 2295008.000000 
459500, 2297508.000000 
460000, 2300008.000000 
460500, 2302508.000000 
461000, 2305008.000000 
461500, 2307508.000000 
462000, 2310008.000000 
462500, 2312508.000000 
463000, 2315008.000000 
463500, 2317508.000000 
464000, 2320008.000000 
464500, 2322508.000000 
465000, 2325008.000000 
465500, 2327508.000000 
466000, 2330008.000000 
466500, 2332508.000000 
467000, 2335008.000000 
467500, 2337508.000000 
468000, 2340008.000000 
468500, 2342508.000000 
469000, 2345008.000000 
469500, 2347508.000000 
470000, 2350008.000000 
470500, 2352508.000000 
471000, 2355008.000000 
471500, 2357508.000000 
472000, 2360008.000000 
472500, 2362508.000000 
473000, 2365008.000000 
473500, 2367508.000000 
474000, 2370008.000000 
474500, 2372508.000000 
475000, 2375008.000000 
475500, 2377508.000000 
476000, 2380008.000000 
476500, 2382508.000000 
477000, 2385008.000000 
477500, 2387508.000000 
478000, 2390008.000000 
478500, 2392508.000000 
479000, 2395008.000000 
479500, 2397508.000000 
480000, 2400008.000000 
480500, 2402508.000000 
481000, 2405008.000000 
481500, 2407508.000000 
482000, 2410008.000000 
482500, 2412508.000000 
483000, 2415008.000000 
483500, 2417508.000000 
484000, 2420008.000000 
484500, 2422508.000000 
485000, 2425008.000000 
485500, 2427508.000000 
486000, 2430008.000000 
486500, 2432508.000000 
487000, 2435008.000000 
487500, 2437508.000000 
488000, 2440008.000000 
488500, 2442508.000000 
489000, 2445008.000000 
489500, 2447508.000000 
490000, 2450008.000000 
490500, 2452508.000000 
491000, 2455008.000000 
491500, 2457508.000000 
492000, 2460008.000000 
492500, 2462508.000000 
493000, 2465008.000000 
493500, 2467508.000000 
494000, 2470008.000000 
494500, 2472508.000000 
495000, 2475008.000000 
495500, 2477508.000000 
496000, 2480008.000000 
496500, 2482508.000000 
497000, 2485008.000000 
497500, 2487508.000000 
498000, 2490008.000000 
498500, 2492508.000000 
499000, 2495008.000000 
499500, 2497508.000000 
500000, 2500008.000000 
